AbsoluteURL,promotionpackages,promotionbrands
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/19/12024144-636414197084964120-d4781a.jpg," 2 L Plastic Btl LS 8"," 7UP | Big Red | Canada Dry | Canfield | Diet Rite | Dr Pepper | Hawaiian Punch | Squirt | Sundrop | Sunkist | Sunny Delight | Tahitian Treat"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/20/11275862-636414961836113056-cc5fc4.jpg," 12 OZ Alum Can 12pk X 2 | 2 L Plastic Btl LS 8"," Dr Pepper"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/20/12445846-636414986478007948-775aa5.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Canada Dry | Sunkist"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/20/11303293-636415052664645490-395f41.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Cactus Cooler | Canada Dry | Country Time | Diet Rite | Dr Pepper | Dr Pepper Ten | Hawaiian Punch | Jarritos | Jones Soda | Mountain Dew | Orangina | Rc Cola | Squirt | Stewarts | Sundrop | Sunkist | Sunny Delight | Vernors | Welchs"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/20/11277647-636415138522250505-cc52ea.jpg," 12 OZ Alum Can 12pk X 2 | 2 L Plastic Btl LS 8"," Dr Pepper"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/21/11297984-636415802482066628-3b9118.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Cactus Cooler | Canada Dry | Country Time | Diet Rite | Dr Pepper | Dr Pepper Ten | Hawaiian Punch | Jarritos | Jones Soda | Mountain Dew | Orangina | Rc Cola | Squirt | Stewarts | Sundrop | Sunkist | Sunny Delight | Vernors | Welchs"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/21/12445867-636415850190918675-4e5881.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Canada Dry | Sunkist"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/21/11301599-636415978720755372-ce2ec3.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Cactus Cooler | Canada Dry | Country Time | Diet Rite | Dr Pepper | Dr Pepper Ten | Hawaiian Punch | Jarritos | Jones Soda | Mountain Dew | Orangina | Rc Cola | Squirt | Stewarts | Sundrop | Sunkist | Sunny Delight | Vernors | Welchs"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/21/12445940-636415998580321863-fc3931.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Canada Dry | Sunkist"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/21/11930741-636416014331105754-534ae1.jpg," 12 OZ Alum Can 12pk X 2 | 2 L Plastic Btl LS 8"," Dr Pepper"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/21/11295932-636416042341045118-9e978d.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Cactus Cooler | Canada Dry | Country Time | Diet Rite | Dr Pepper | Dr Pepper Ten | Hawaiian Punch | Jarritos | Jones Soda | Mountain Dew | Orangina | Rc Cola | Squirt | Stewarts | Sundrop | Sunkist | Sunny Delight | Vernors | Welchs"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/21/11300996-636416060544868962-b0e7a2.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Canada Dry | Squirt | Sunkist"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/22/11298795-636416829456322044-ef9d3a.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Cactus Cooler | Canada Dry | Country Time | Diet Rite | Dr Pepper | Dr Pepper Ten | Hawaiian Punch | Jarritos | Jones Soda | Mountain Dew | Orangina | Rc Cola | Squirt | Stewarts | Sundrop | Sunkist | Sunny Delight | Vernors | Welchs"
